2021-06-15 20:00:01 | /errorHandler.js(30) | EU3RZAj67fcwMCryZtdkwC7C6pCCYu8F | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:00:12 | /errorHandler.js(30) | gUjt7qsbEvvXOhLyLXXOpEvNMTBDBlmJ | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:00:14 | /errorHandler.js(30) | 9QrqKD1RyKDWSix7tYYfgEpMu4vOFBvM | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:00:16 | /errorHandler.js(30) | euGe1i78rOBK9tr9592oeTNu4UyHSFoP | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:00:19 | /errorHandler.js(30) | 2wz71rznaOpM88k4bfLWMN9I3v58NRQh | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:00:24 | /errorHandler.js(30) | 10xmt5DgaJwMNnlA9WyRPaYp9G8VVFUf | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:00:26 | /errorHandler.js(30) | iTjeqsARgyLvENtYhHUZWV9l1BteFoox | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:00:28 | /errorHandler.js(30) | yGcyCu2eFvqKzm2eKRCtg5Ei1QmhykoE | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:00:30 | /errorHandler.js(30) | zXOrnc95Ivw0fwtVu6DDHMAKnIvwXMz0 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:00:32 | /errorHandler.js(30) | z1GXNK6j8STlBUHBWHTz4bQaench8agG | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:00:36 | /errorHandler.js(30) | nEiaOEtPlMtAXEagwTkUY60JhtMFqEwP | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:00:37 | /errorHandler.js(30) | efTTYaKucFfZadwINm7mMK5uZ2caqsxK | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:00:43 | /errorHandler.js(30) | LQPnxNufUcMkHprTOHbgVg1S6DNYprqL | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:00:44 | /errorHandler.js(30) | NMv7cSAdjDW2SIwKBI5v1eO7jJVfGWlB | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:00:46 | /errorHandler.js(30) | qLjQ9Ztr1ArFwvQ4fe0BPaRofW2VDl2l | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:00:48 | /errorHandler.js(30) | spF3VhJHLTD6R8R202nT9f3a47tFKS5g | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:00:50 | /errorHandler.js(30) | tJy7ZMht3OZquyhzXsDQ0IWYPcY5Meti | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:00:55 | /errorHandler.js(30) | 3a61Aa0osnhnqjZyYTYfOs1vc5JnXCzz | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:00:56 | /errorHandler.js(30) | PaiS0dR2OBo9pPGlwUdUmXRLwGtTqYcy | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:00:58 | /errorHandler.js(30) | ywYAWEsHvNuAzAG39EtWvfKQOB0B5Pys | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:00:59 | /errorHandler.js(30) | oxrHBULAmDU2LtKJW5Gv4aIjQjSgzROQ | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:01 | /errorHandler.js(30) | WcnkcPM9kJopf0u9DH26ksTOfBB1vHpY | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:04 | /errorHandler.js(30) | wQkGC2NqHwGODzMe1SuOvdL9FnrAAXIA | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:01:06 | /errorHandler.js(30) | Burd04Zruaz92BWdvKvMJJhh8Z71bLKD | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:09 | /errorHandler.js(30) | Vnv3tRQx9jtXh6ck12J03eMtSOHcPIUJ | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:12 | /errorHandler.js(30) | nQ8VqJqRpfibS5T9qOheX9MfLxeaY1ch | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:12 | /errorHandler.js(30) | 5ib5ftx54KJfsGqyIIOHOHm1oLy3zOQL | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:13 | /errorHandler.js(30) | bPKB5HFVjDEYJ75jFK4bk1yf3h5Wku9l | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:16 | /errorHandler.js(30) | XLQoGrxx6HDEnjgKWfqqXPFmkEZO1d0Q | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-02","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:16 | /errorHandler.js(30) | rBiunRYgkuJwd4cIBXvY0h9SlAOUxabn | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:01:17 | /errorHandler.js(30) | 6iFRM6wUTjsFOBznbCWKujivFXdDdvzD | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:18 | /errorHandler.js(30) | Fhi4XeqOtAXCnl9PENxJxVYXy6DuI1mj | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:19 | /errorHandler.js(30) | 1eKVQKu4Ibn0iCLc1BUKfebOxy9n3X46 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:24 | /errorHandler.js(30) | suELLOZhMFYuCD5YWgYhjwgn5ltGQQha | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:24 | /errorHandler.js(30) | Bi99qK1NP9eJ49Uc1awPEPcdI8GV8D19 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:01:26 | /errorHandler.js(30) | 5c00rwf8R2OqYFnBPxPnY8X2dU86z8gR | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:28 | /errorHandler.js(30) | tcFGApH2ZHsqimwcOtB9b78UBEcnVVEo | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:30 | /errorHandler.js(30) | R5kwmW1tkqMCAM8jePoMlITsMThRpcYx | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:32 | /errorHandler.js(30) | dAWJGyTQm3Fn10M7Xflqy01BrNpk2uzs | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:36 | /errorHandler.js(30) | QkEDltYIcIWpQ1aNboAIxlc1cOyZyNIY | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:01:36 | /errorHandler.js(30) | QkEDltYIcIWpQ1aNboAIxlc1cOyZyNIY | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:37 | /errorHandler.js(30) | ub6AyWdgwmZWExYghwflCxBvGBgixpLh | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:41 | /errorHandler.js(30) | KQ8PoXb9XVLeh7EXw4wG5kmvmIWcoETN | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:44 | /errorHandler.js(30) | tdEHugRecySmd3sEeWvbgmmGapTOqY1n | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-05","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:44 | /errorHandler.js(30) | 838PDGovmNaChZKtDpDtDZwRZ1WP10O7 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:01:50 | /errorHandler.js(30) | HkdhenksQfShenpu5gHSCjEIN4M8WdJa | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:50 | /errorHandler.js(30) | IJAcDO72dT4aDEhw99wtfrMrjNSuKFLk | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-07","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:53 | /errorHandler.js(30) | No2ZMyGyvzOhWlCHwtOTQv7qRyk9rrgS | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:55 | /errorHandler.js(30) | wZVtx5jrbBLMb4xfG3jykUU3lccdr2HB | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:01:56 | /errorHandler.js(30) | FQ82ukKk9QQmrDwWxmsFLcE9OHIAVq4F | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:01:58 | /errorHandler.js(30) | oStXQB9yBx3qULUt2JEYB7sgxL53t46b | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:04 | /errorHandler.js(30) | 1G1lLM8ZFcOjkvs663rwNag6ihil9cZr | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:02:06 | /errorHandler.js(30) | LvDEAKLW7w6siNdHP5Jg1zwkhp2bAu02 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:08 | /errorHandler.js(30) | Rhuj3b0V5krLvIoAF7REUgsC63HcFQ9J | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:11 | /errorHandler.js(30) | bRRIeNHOYbCnUfjGpWWAm3hUD6tBCRlX | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-01","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:12 | /errorHandler.js(30) | YECisiI27WRaGgXbhGtPgOvuFuuJSJDF | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:15 | /errorHandler.js(30) | pVsLchy2EsuZTCZxbclRxKFYfu8fng4S | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:16 | /errorHandler.js(30) | iRMbewWhMlABvea72HXAC3176SOYuSQR | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:02:17 | /errorHandler.js(30) | 0hlMU5lzuge0tLp46E6xs0LnlcyUC80f | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:19 | /errorHandler.js(30) | D3G0rpW75fNY2tL5yK7CCxySfQfxmGNr | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:22 | /errorHandler.js(30) | mPKy8RXEx593bx3ZZPHzPRl3CwqklM2t | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:24 | /errorHandler.js(30) | sRsIbWSKoFEEzDTAd2fG6XkMOX6P8DEw | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:02:25 | /errorHandler.js(30) | Km6VfyqQsbvR94sx9JYOHPKcP4dojnuQ | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:26 | /errorHandler.js(30) | xD5scmYjNFysZfPgHjkOt6LIAMbtbVC7 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:28 | /errorHandler.js(30) | 041GrEk7bUGd9C5hwNmHqwXQE2F4giMd | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:30 | /errorHandler.js(30) | t7UmegPmczBpD2eNN5bDroOCyv6I7yho | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:30 | /errorHandler.js(30) | jM7ryoDPSoUBdewCdEvHJu7wYyXFsPcH | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:32 | /errorHandler.js(30) | dqFlm96fYvyWn5BMlMaIJnQIEaTPcNkx | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:32 | /errorHandler.js(30) | k6Cm5jATsm7c52vZVjYT8dwBwYJi7Y5c | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:34 | /errorHandler.js(30) | GQ7qwDgun5J7UmkIpooIUpQJxySWkFgE | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:36 | /errorHandler.js(30) | JEYIh6FaANke3hJDvZN16DM9xXInAbpn | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:02:36 | /errorHandler.js(30) | Hf5NtqkMr9M0sfq3y9qchy2NaLaVDaPT | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-05","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:37 | /errorHandler.js(30) | Pt3e5AW7LL1dhBLyrm0X0NGw7NacFNxP | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:39 | /errorHandler.js(30) | 17fSOq9cpJMNpku7yr8tQo9wqqJR1n0X | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:40 | /errorHandler.js(30) | g2IgC85IEGwrdMTQRo1WXje2Bmhhr15j | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:42 | /errorHandler.js(30) | 1fG04wCmUlYW3iMEZjMbbNjiBy4OP4I5 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:42 | /errorHandler.js(30) | 1fG04wCmUlYW3iMEZjMbbNjiBy4OP4I5 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:44 | /errorHandler.js(30) | tHhNSFeIEsE89AhuNO09Ja0uo4Zywbc0 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:02:47 | /errorHandler.js(30) | RhUnSI8IHdYC5qtDimlbCnnsj9gG5YGi | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:49 | /errorHandler.js(30) | yHF1ZRQ3NUJegYlWGUxo8AvWbPXJosb6 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:55 | /errorHandler.js(30) | xB9YvIkFDimw91BQjsaYEsdwaZJwKqFV | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:56 | /errorHandler.js(30) | j5vU5p6Pn7FTgzoQ7hrWA6pDhcsYyQm7 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:02:57 | /errorHandler.js(30) | EAYSY5FU8LVSMCOBlTqOCS00ZPw9Ubn2 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:02:59 | /errorHandler.js(30) | sDmEjp6Ta0no8r2fSBzthqbzQ16tW4eH | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-04","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:03:01 | /errorHandler.js(30) | hpWgcx9YtaEeIKdCxbD7dQZfffyXCydC | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:03:01 | /errorHandler.js(30) | FQYO8H190Y0529zExiZ3yVHrxzdnUN78 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-05","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:03:03 | /errorHandler.js(30) | MRWE0iL2PxbbqeraRwhiG2nU3nQAzCxt | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:03:03 | /errorHandler.js(30) | MRWE0iL2PxbbqeraRwhiG2nU3nQAzCxt | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:03:04 | /errorHandler.js(30) | nDdHIjFWbJ8PuU4NLe0gooomz1Ya7sJ0 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 23:03:05 | /errorHandler.js(30) | A7uI8HZK76BCw21d65pCy5vb6UBmFhM7 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 23:03:08 | /errorHandler.js(30) | WIQLDbQOYRLs5cgkp3HhaQ8uAdbOoNmk | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
